"name";"lat";"lon";"kanton"
"Cordona";46.33138;7.55555;"VS"
"Cordast";46.87598;7.15212;"FR"
"Corcelles";47.28488;7.45242;"BE"
"Corcelles-près-Payerne";46.83322;6.96231;"VD"
"Corcapolo";46.16946;8.67585;"TI"
"Corbeyrier";46.35013;6.96017;"VD"
"Coppet";46.31682;6.19114;"VD"
"Coppet";46.28632;7.32505;"VS"
"Contra";46.18797;8.84073;"TI"
"Contone";46.15088;8.92617;"TI"
"Conthey";46.2237;7.30283;"VS"
"Conters";46.9019;9.79912;"GR"
"Cunter";46.60959;9.58978;"GR"
"Confignon";46.17341;6.08437;"GE"
"Concise";46.85027;6.71968;"VD"
"Comprovasco";46.45631;8.93679;"TI"
"Compesières";46.15201;6.1196;"GE"
"Compatsch";46.95963;10.40015;"GR"
"Comologno";46.20354;8.57451;"TI"
"Combremont-le-Petit";46.74938;6.8093;"VD"
"Comano";46.03635;8.95526;"TI"
"Coltura";46.34355;9.58402;"GR"
"Colovrex";46.25608;6.13063;"GE"
"Colombier";46.96628;6.86478;"NE"
"Colombier";46.55709;6.47284;"VD"
"Collonges";46.17204;7.03425;"VS"
"Collombey";46.27385;6.94789;"VS"
"Col des Roches";47.03018;6.85051;"NE"
"Cointrin";46.22667;6.10552;"GE"
"Coeuve";47.45246;7.09979;"JU"
"Clugin";46.61649;9.42558;"GR"
"Clavadel";46.76877;9.81519;"GR"
"Claro";46.25763;9.02252;"TI"
"Cinuskel";46.63333;10.01667;"GR"
"Cimalmotto";46.28368;8.48858;"TI"
"Cimadera";46.07854;9.04635;"TI"
"Ciernes-Picat";46.50529;7.17031;"VD"
"Cierfs";46.6261;10.33882;"GR"
"Churwalden";46.78143;9.54377;"GR"
"Chur";46.84986;9.53287;"GR"
"Choindez";47.32102;7.37981;"JU"
"Chironico";46.42259;8.84314;"TI"
"Chippis";46.2802;7.53962;"VS"
"Chiggiogna";46.46695;8.82168;"TI"
"Chiavasco";46.43333;9.01667;"TI"
"Chiasso";45.83203;9.03119;"TI"
"Chez-le-Bart";46.90206;6.78571;"NE"
"Chézard-Saint-Martin";47.06629;6.93332;"NE"
"Cheyres";46.81439;6.78685;"FR"
"Chexbres";46.48208;6.77805;"VD"
"Chevroux";46.88835;6.90692;"VD"
"Chevenez";47.39303;7.00038;"JU"
"Chesières";46.30235;7.04412;"VD"
"Cheseaux";46.58624;6.60587;"VD"
"Chermignon-d\'en Haut";46.28844;7.47487;"VS"
"Chermignon";46.28819;7.47439;"VS"
"Chêne-Pâquier";46.77149;6.76937;"VD"
"Chêne-Bourg";46.19534;6.19406;"GE"
"Chemin";46.08954;7.09631;"VS"
"Cheiry";46.75038;6.83553;"FR"
"Chavornay";46.70244;6.5694;"VD"
"Chavannes-sous-Orsonnens";46.72732;6.99171;"FR"
"Chavannes-le-Chêne";46.77696;6.77793;"VD"
"Chavannes";46.53005;6.57068;"VD"
"Chaumont-de-Pury";47.02825;6.95623;"NE"
"Châtonnaye";46.75452;6.93799;"FR"
"Châtel-Saint-Denis";46.52691;6.90083;"FR"
"Châtelaine";46.21138;6.10891;"GE"
"Châteauneuf";46.22318;7.33137;"VS"
"Château-d\'Oex";46.47455;7.13155;"VD"
"Château de Bonmont";46.4026;6.1489;"VD"
"Charrat";46.1249;7.13138;"VS"
"Charmoille";47.42253;7.20703;"JU"
"Charmey";46.61957;7.16486;"FR"
"Chardonne";46.47676;6.8268;"VD"
"Chapelle-sur-Moudon";46.66961;6.73575;"VD"
"Chants";46.64559;9.82781;"GR"
"Changins";46.39894;6.2327;"VD"
"Chandolin";46.2519;7.59367;"VS"
"Chancy";46.15003;5.97153;"GE"
"Champvent";46.7829;6.57188;"VD"
"Champsec";46.05806;7.24296;"VS"
"Champex";46.02653;7.12017;"VS"
"Champéry";46.17543;6.86903;"VS"
"Champagne";46.83213;6.65977;"VD"
"Chamoson";46.20275;7.22319;"VS"
"Chambésy";46.24409;6.14436;"GE"
"Cham";47.18213;8.46358;"ZG"
"Chalais";46.26758;7.51145;"VS"
"Chabrey";46.92694;6.98164;"VD"
"Cevio";46.31479;8.60332;"TI"
"Certara";46.08459;9.05979;"TI"
"Cernier";47.05878;6.9004;"NE"
"Cerniat";46.63326;7.15733;"FR"
"Cerentino";46.30817;8.54526;"TI"
"Céligny";46.35069;6.195;"GE"
"Celerina";46.51217;9.85794;"GR"
"Cazis";46.7194;9.43271;"GR"
"Caviano";46.10714;8.76597;"TI"
"Cavergno";46.34531;8.60713;"TI"
"Caux";46.43241;6.93855;"VD"
"Cauco";46.33541;9.12129;"GR"
"Castro";46.47181;8.92778;"TI"
"Castione";46.22807;9.04329;"TI"
"Castiel";46.83939;9.60361;"GR"
"Castel San Pietro";45.86211;9.00843;"TI"
"Castels";46.96667;9.81667;"GR"
"Castasegna";46.33392;9.51785;"GR"
"Castagnola";46.00495;8.97394;"TI"
"Cassina";46.46667;8.88333;"TI"
"Caslano";45.97364;8.87739;"TI"
"Casima";45.89062;9.03688;"TI"
"Casaccia";46.39105;9.66609;"GR"
"Cartigny";46.17412;6.01982;"GE"
"Carrera";46.78853;9.29608;"GR"
"Carouge";46.18096;6.13921;"GE"
"Carena";46.16864;9.08565;"TI"
"Capolago";45.90368;8.97922;"TI"
"Tunel Gd. St. Bernard";45.9;7.2;"VS"
"Canobbio";46.03592;8.96605;"TI"
"Campsut";46.48689;9.47816;"GR"
"Campovasto";46.56667;9.93333;"GR"
"Campocologno";46.23248;10.14268;"GR"
"Campo Blenio";46.55668;8.93637;"TI"
"Campo";46.42306;8.52173;"TI"
"Campo";46.28855;8.49577;"TI"
"Campliun";46.74021;8.97085;"GR"
"Campfer";46.47635;9.81002;"GR"
"Campascio";46.24705;10.12944;"GR"
"Camorino";46.16483;9.00547;"TI"
"Camana";46.65;9.28333;"GR"
"Cama";46.27796;9.17217;"GR"
"Calpiogna";46.48634;8.80585;"TI"
"Calörtsch";46.77734;9.32737;"GR"
"Cala";46.41739;8.80789;"TI"
"Cagnago";46.38543;8.89326;"TI"
"Cagiallo";46.06734;8.9733;"TI"
"Cadro";46.04595;8.98725;"TI"
"Cadenazzo";46.15172;8.94719;"TI"
"Cadempino";46.03672;8.93403;"TI"
"Cabbiolo";46.32745;9.20454;"GR"
"Buus";47.50635;7.86414;"BL"
"Bützberg";47.2153;7.74707;"BE"
"Buttwil";47.26828;8.31064;"AG"
"Buttisholz";47.11442;8.09425;"LU"
"Buttes";46.88812;6.55137;"NE"
"Bütschwil";47.36022;9.07213;"SG"
"Busswil";47.09966;7.32222;"BE"
"Busskirch";47.2177;8.83369;"SG"
"Bussigny";46.5511;6.55597;"VD"
"Büsserach";47.39415;7.54117;"SO"
"Buseno";46.27381;9.10735;"GR"
"Burtigny";46.46754;6.25706;"VD"
"Burtgas";46.60639;9.40346;"GR"
"Burstera";46.67631;7.29047;"FR"
"Bursins";46.45276;6.29139;"VD"
"Bursinel";46.43957;6.30581;"VD"
"Büron";47.21192;8.0942;"LU"
"Bürglen";47.54921;9.1495;"TG"
"Bürglen";46.87565;8.66539;"UR"
"Bürglen";46.81027;8.16264;"OW"
"Burgistein";46.78464;7.49988;"BE"
"Burgdorf";47.05901;7.62786;"BE"
"Burg im Leimental";47.45957;7.43808;"BL"
"Büren nid dem Bach";46.94079;8.3976;"NW"
"Büren an der Aare";47.14035;7.37175;"BE"
"Bure";47.44492;7.00937;"JU"
"Bürchen";46.28053;7.81506;"VS"
"Buonas";47.14151;8.45346;"ZG"
"Buochs";46.97398;8.42279;"NW"
"Bundtels";46.86785;7.21123;"FR"
"Bümpliz";46.94141;7.39131;"BE"
"Bumbach";46.81424;7.89893;"BE"
"Bullet";46.83119;6.55403;"VD"
"Bulle";46.61797;7.0569;"FR"
"Bülach";47.52197;8.54049;"ZH"
"Buix";47.48008;7.0319;"JU"
"Buholz";47.08069;8.08399;"LU"
"Bühlrüti";46.88333;8.51667;"UR"
"Bühler";47.37348;9.42507;"AR"
"Bühlen";46.71677;8.09848;"BE"
"Buchthalen";47.69736;8.64992;"SH"
"Buchs / Buchs (Dorf)";47.45876;8.43661;"ZH"
"Buchs";47.39358;8.08233;"AG"
"Buchs";47.16743;9.47794;"SG"
"Buchrain";47.09625;8.34729;"LU"
"Wald";47.4156;9.49099;"AR"
"Buchholterberg";46.81351;7.67463;"BE"
"Buchen";47.47748;9.54153;"AR"
"Buchen";46.94182;9.71844;"GR"
"Buchen";46.58333;7.9;"BE"
"Buchberg";47.57282;8.56281;"SH"
"Buch";47.54893;8.62023;"ZH"
"Bubikon";47.26698;8.8179;"ZH"
"Bubendorf";47.44586;7.73759;"BL"
"Brüttisellen";47.42173;8.63263;"ZH"
"Brütten";47.47318;8.67569;"ZH"
"Brüttelen";47.02269;7.14793;"BE"
"Bruson";46.06598;7.21832;"VS"
"Brusio";46.25953;10.12385;"GR"
"Brusino Arsizio";45.93026;8.93875;"TI"
"Brunnenthal";47.08667;7.46857;"SO"
"Brunnen";46.9936;8.60538;"SZ"
"Brunnadern";47.33595;9.1302;"SG"
"Brünigen";46.75142;8.13678;"BE"
"Bruggen";47.41008;9.33228;"SG"
"Brugg";47.48096;8.20869;"AG"
"Brügg";47.1237;7.27887;"BE"
"Brot-Plamboz";46.98541;6.74784;"NE"
"Brot-Dessous";46.95586;6.74775;"NE"
"Brontallo";46.35455;8.62718;"TI"
"Bronschhofen";47.47835;9.03454;"SG"
"Broglio";46.37761;8.66092;"TI"
"Broch";46.67878;8.14117;"BE"
"Broc";46.60513;7.09891;"FR"
"Brittnau";47.25954;7.94689;"AG"
"Bristen";46.76911;8.69026;"UR"
"Brissago";46.12013;8.71181;"TI"
"Brislach";47.41763;7.5434;"BL"
"Brione";46.29525;8.79173;"TI"
"Brignon";46.18964;7.32608;"VS"
"Brigerbad";46.29986;7.91788;"VS"
"Brig";46.31667;7.98333;"VS"
"Brienzwiler";46.75084;8.10139;"BE"
"Brienz";46.7545;8.03847;"BE"
"Brienz";46.66833;9.5951;"GR"
"Bretzwil";47.39783;7.65222;"BL"
"Brenzikofen";46.81812;7.61713;"BE"
"Breno";46.03225;8.87;"TI"
"Brenles";46.67114;6.8538;"VD"
"Bremgarten";47.35109;8.34214;"AG"
"Bremgarten";46.97803;7.43852;"BE"
"Breitenfeld";46.78892;8.10999;"OW"
"Breitenbach";47.40668;7.54554;"SO"
"Breite";47.46039;8.66268;"ZH"
"Breíl";46.76986;9.06036;"GR"
"Brecholey";46.02449;7.32035;"VS"
"Brè";46.01151;8.99609;"TI"
"Braunwald";46.94159;8.99643;"GL"
"Bratsch";46.32073;7.70828;"VS"
"Brand";46.63716;9.17116;"GR"
"Bramois";46.23244;7.40067;"VS"
"Brail";46.65552;10.03513;"GR"
"Bözen";47.49568;8.08451;"AG"
"Bowil";46.89304;7.69757;"BE"
"Bovernier";46.07901;7.08584;"VS"
"Le Bouveret";46.38319;6.85963;"VS"
"Bourg-Saint-Pierre";45.94876;7.20772;"VS"
"Boudry";46.94991;6.83757;"NE"
"Boudevilliers";47.02725;6.88911;"NE"
"Bottmingen";47.52343;7.57211;"BL"
"Bottighofen";47.63643;9.20882;"TG"
"Bottenwil";47.28488;8.00599;"AG"
"Bottens";46.61596;6.66149;"VD"
"Bösingen";46.89229;7.2277;"FR"
"Bosco Gurin";46.31696;8.49123;"TI"
"Bort";46.71701;7.84771;"BE"
"Borgonovo";46.34757;9.60409;"GR"
"Borgnone";46.15968;8.61616;"TI"
"Borex";46.37891;6.1762;"VD"
"Bonvillars";46.83976;6.67128;"VD"
"Bonstetten";47.31505;8.46836;"ZH"
"Bonnefontaine";46.74144;7.20108;"FR"
"Boniswil";47.31725;8.18963;"AG"
"Bönigen";46.68736;7.8935;"BE"
"Bonfol";47.47738;7.15221;"JU"
"Boncourt";47.49493;7.01297;"JU"
"Bonaduz";46.81103;9.39821;"GR"
"Bolzbach";46.89819;8.59359;"UR"
"Boltigen";46.62847;7.39054;"BE"
"Bolligen";46.9751;7.49697;"BE"
"Boll";46.95422;7.54855;"BE"
"Bolgen";46.7888;9.82184;"GR"
"Bolastro";46.30389;8.7629;"TI"
"Bogno";46.09036;9.0625;"TI"
"Bogis-Bossey";46.35374;6.16603;"VD"
"Bögia";46.4643;9.68505;"GR"
"Bodio";46.37808;8.90991;"TI"
"Boden";46.86667;8.58333;"UR"
"Boden";46.66876;8.26665;"BE"
"Blumenstein";46.7421;7.52136;"BE"
"Blonay";46.46778;6.89615;"VD"
"Blitzingen";46.44292;8.20189;"VS"
"Blausee";46.53316;7.66407;"BE"
"Blauen";47.44993;7.51936;"BL"
"Blatten";47.0397;8.22547;"LU"
"Blatten";46.4207;7.81746;"VS"
"Blatten";46.35884;7.98474;"VS"
"Blatten";46.00744;7.736;"VS"
"Bläs";46.9587;9.48727;"SG"
"Bivio";46.46852;9.65088;"GR"
"Bitsch";46.33779;8.01088;"VS"
"Bissone";45.95406;8.96662;"TI"
"Bissegg";47.56257;9.04784;"TG"
"Birtschen";46.83333;8.65;"UR"
"Birsfelden";47.5529;7.62322;"BL"
"Birrwil";47.29086;8.19741;"AG"
"Birr";47.43432;8.20891;"AG"
"Bironico";46.11367;8.93324;"TI"
"Birmenstorf";47.46152;8.24816;"AG"
"Birmensdorf";47.35515;8.44256;"ZH"
"Bioley-Orjulaz";46.62138;6.59849;"VD"
"Bioggio";46.01357;8.91103;"TI"
"Binningen";47.54021;7.56932;"BL"
"Binn";46.36393;8.18421;"VS"
"Bilten";47.14995;9.02551;"GL"
"Bigorio";46.0701;8.957;"TI"
"Bignasco";46.33845;8.60816;"TI"
"Biglen";46.92629;7.62508;"BE"
"Bigenthal";46.96613;7.62404;"BE"
"Bière";46.53761;6.33362;"VD"
"Biel/Bienne";47.13713;7.24608;"BE"
"Biel";46.45587;8.21773;"VS"
"Bidogno";46.07859;8.99935;"TI"
"Bichelsee";47.44902;8.92434;"TG"
"Biborgo";46.3765;9.05343;"TI"
"Thayngen, Bibern";47.77291;8.6762;"SH"
"Biberist";47.18009;7.56246;"SO"
"Biberen";46.94036;7.21295;"BE"
"Biaschina";46.42162;8.85901;"TI"
"Biasca";46.35972;8.96965;"TI"
"Beznau";47.55324;8.2291;"AG"
"Bex";46.24965;7.0098;"VD"
"Bévilard";47.23711;7.28325;"BE"
"Bever";46.55;9.88333;"GR"
"Bevaix";46.92958;6.8147;"NE"
"Beuson";46.18025;7.32462;"VS"
"Bettlach";47.20062;7.42405;"SO"
"Bettingen";47.57039;7.66425;"BS"
"Betten";46.37708;8.06963;"VS"
"Bettelried";46.54251;7.38835;"BE"
"Betschwanden";46.94634;9.02763;"GL"
"Berzona";46.21399;8.85996;"TI"
"Berschis";47.10682;9.34645;"SG"
"Beromünster";47.20612;8.19265;"LU"
"Berninahäuser";46.44474;9.96966;"GR"
"Bernex";46.1765;6.07544;"GE"
"Berneck";47.42555;9.61619;"SG"
"Bern";46.94809;7.44744;"BE"
"Beringen";47.69763;8.57431;"SH"
"Berikon";47.35155;8.37232;"AG"
"Bergün";46.62934;9.74762;"GR"
"Berg";47.57879;9.16635;"TG"
"Bercher";46.69138;6.70759;"VD"
"Benken";47.65276;8.65391;"ZH"
"Benken";47.19942;9.00735;"SG"
"Belvédère";46.56667;8.38333;"VS"
"Belp";46.89129;7.49825;"BE"
"Belmont-sur-Lausanne";46.51891;6.67636;"VD"
"Bellwald";46.42757;8.16144;"VS"
"Bellmund";47.10852;7.24608;"BE"
"Bellinzona";46.19278;9.01703;"TI"
"Bellevue";46.25739;6.15475;"GE"
"Bellerive";46.92345;7.02209;"VD"
"Bellelay";47.26295;7.16766;"BE"
"Bellechasse";46.97451;7.13206;"FR"
"Bellaluna";46.65366;9.71386;"GR"
"Belfaux";46.82171;7.10674;"FR"
"Belalp";46.3708;7.9712;"VS"
"Beinwil";47.362;7.58746;"SO"
"Beinwil";47.26059;8.20506;"AG"
"Bei der Säge";46.76667;9.83333;"GR"
"Begnins";46.44152;6.24762;"VD"
"Beggingen";47.76737;8.53535;"SH"
"Bedretto";46.50596;8.51137;"TI"
"Bedra";46.80756;9.88402;"GR"
"Beckenried";46.96653;8.47575;"NW"
"Beatenberg";46.69896;7.79428;"BE"
"Bazenheid";47.40974;9.07059;"SG"
"Bavugls";46.60451;9.46207;"GR"
"Bavois";46.68403;6.5671;"VD"
"Buriet";47.47872;9.57785;"SG"
"Bauma";47.36745;8.87905;"ZH"
"Baulmes";46.79031;6.52279;"VD"
"Bauen";46.93559;8.57836;"UR"
"Bätterkinden";47.13164;7.53817;"BE"
"Batänja";46.89545;9.51109;"GR"
"Bassersdorf";47.44342;8.62851;"ZH"
"Basse-Nendaz";46.18993;7.31209;"VS"
"Bassecourt";47.33808;7.24373;"JU"
"Basel";47.55839;7.57327;"BS"
"Basadingen";47.66868;8.74821;"TG"
"Bärschwil";47.3822;7.47229;"SO"
"Barme";46.14897;6.83219;"VS"
"Barma";46.12547;7.63253;"VS"
"Bäriswil";47.01947;7.52709;"BE"
"Bäretswil";47.33709;8.85645;"ZH"
"Barberine";46.0883;6.92;"VS"
"Barberêche";46.85728;7.15881;"FR"
"Bärau";46.93006;7.81143;"BE"
"Bannwil";47.23996;7.7359;"BE"
"Bangerten";47.05564;7.44914;"BE"
"Banco";46.00941;8.84522;"TI"
"Baltschieder";46.30888;7.8657;"VS"
"Baltenswil";47.43067;8.64136;"ZH"
"Balsthal";47.31613;7.69318;"SO"
"Balmenegg";46.78197;8.77193;"UR"
"Balm bei Messen";47.10363;7.43071;"SO"
"Ballwil";47.15371;8.32233;"LU"
"Ballens";46.55485;6.3731;"VD"
"Ballaigues";46.72984;6.41357;"VD"
"Balgach";47.40556;9.60702;"SG"
"Balerna";45.84638;9.00724;"TI"
"Balen";46.98456;9.48281;"SG"
"Bagnes";46.08333;7.21667;"VS"
"Bad-Schwarzsee";46.671;7.28179;"FR"
"Bad Ragaz";47.00601;9.50266;"SG"
"Baden";47.47333;8.30592;"AG"
"Bachtolen";46.28431;7.80087;"VS"
"Bächlen";46.64455;7.57651;"BE"
"Bachenbülach";47.50317;8.54556;"ZH"
"Bäch";47.20388;8.73224;"SZ"
"Baar";47.19625;8.52954;"ZG"
"Ayer";46.18088;7.60116;"VS"
"Ayent";46.28249;7.41028;"VS"
"Axenstein";46.98613;8.61619;"SZ"
"Avry-sur-Matran";46.78753;7.06735;"FR"
"Avenches";46.88004;7.04071;"VD"
"Avegno";46.20519;8.74546;"TI"
"Auw";47.21082;8.36583;"AG"
"Auvernier";46.97545;6.87903;"NE"
"Autigny";46.73661;7.01998;"FR"
"Latterbach";46.66558;7.57679;"BE"
"Ausserglas";46.67697;9.34477;"GR"
"Ausserferrera";46.55667;9.43961;"GR"
"Äussere Altmatt";47.13185;8.69624;"SZ"
"Ausserbinn";46.38281;8.14729;"VS"
"Aurigeno";46.23013;8.71523;"TI"
"Auressio";46.20088;8.68505;"TI"
"Aumont";46.79892;6.85026;"FR"
"Augst";47.53557;7.71468;"BL"
"Augio";46.36582;9.12775;"GR"
"Auf der Hohe";46.91667;9.4;"SG"
"Auf dem Stock";46.71667;8.23333;"BE"
"Auenstein";47.41702;8.13963;"AG"
"Aubonne";46.49514;6.39155;"VD"
"Au";47.43093;9.63448;"SG"
"Au";47.39843;8.85542;"ZH"
"Au";47.24185;8.64406;"ZH"
"Attiswil";47.24673;7.61353;"BE"
"Attinghausen";46.86255;8.63036;"UR"
"Attalens";46.50555;6.85039;"FR"
"Asuel";47.40218;7.21068;"JU"
"Astano";46.01257;8.81522;"TI"
"Assens";46.61301;6.62184;"VD"
"Ascona";46.15451;8.77327;"TI"
"Ascharina";46.95162;9.80539;"GR"
"Arzo";46.44417;8.50395;"TI"
"Arzo";45.87606;8.94103;"TI"
"Arzier";46.45962;6.20813;"VD"
"Arvigo";46.30211;9.113;"GR"
"Arveyes";46.28989;7.06166;"VD"
"Arth";47.06337;8.52349;"SZ"
"Artaschiew";46.91667;9.51667;"GR"
"Arosio";46.04774;8.8997;"TI"
"Arosa";46.77793;9.67621;"GR"
"Arolla";46.0254;7.48358;"VS"
"Arogno";45.95909;8.98441;"TI"
"Arni Alp";46.81667;8.25;"OW"
"Arni";46.93519;7.66473;"BE"
"Arnex-sur-Orbe";46.69455;6.51918;"VD"
"Arlesheim";47.49412;7.61979;"BL"
"Aristau";47.28692;8.36356;"AG"
"Arisdorf";47.51323;7.76515;"BL"
"Argseeli";46.90024;8.92791;"UR"
"Ardon";46.20951;7.26012;"VS"
"Ardez";46.77495;10.20159;"GR"
"Ardet";46.48466;8.90636;"TI"
"Arconciel";46.74733;7.12152;"FR"
"Arch";47.16533;7.43139;"BE"
"Arcegno";46.16152;8.74211;"TI"
"Arbon";47.51667;9.43333;"TG"
"Arbaz";46.2781;7.38542;"VS"
"Aquino";46.26396;8.82643;"TI"
"Aquila";46.50297;8.94818;"TI"
"Aproz";46.20552;7.31081;"VS"
"Apples";46.55237;6.42889;"VD"
"Appenzell";47.33103;9.40996;"AI"
"Anzonico";46.43238;8.86175;"TI"
"Anvéuda";46.54065;8.90101;"TI"
"Anières";46.27673;6.22204;"GE"
"Angone";46.44428;8.86351;"TI"
"Angeli Custodi";46.35767;10.06983;"GR"
"Andwil";47.43855;9.27436;"SG"
"Andiast";46.78428;9.11371;"GR"
"Andermatt";46.63565;8.59388;"UR"
"Andeer";46.6034;9.42614;"GR"
"Amsteg";46.77132;8.66963;"UR"
"Amsoldingen";46.72754;7.58247;"BE"
"Amriswil";47.54699;9.29586;"TG"
"Amden";47.14888;9.14233;"SG"
"Ambrì";46.5105;8.69662;"TI"
"Am Bach";46.45857;9.53743;"GR"
"Alvaschein";46.67529;9.55059;"GR"
"Alvaneu";46.67878;9.64635;"GR"
"Altstätten";47.37766;9.54746;"SG"
"Alt Sankt Johann";47.1931;9.28126;"SG"
"Altnau";47.61052;9.2616;"TG"
"Altishofen";47.19916;7.96964;"LU"
"Alt-Felsberg";46.84534;9.46995;"GR"
"Alterswilen";47.60957;9.15409;"TG"
"Alterswil";46.79587;7.25877;"FR"
"Altenrhein";47.4898;9.55186;"SG"
"Altendorf";47.18994;8.83823;"SZ"
"Alten";47.59893;8.64373;"ZH"
"Altdorf";46.88042;8.64441;"UR"
"Altanca";46.52425;8.68207;"TI"
"Al Sasso";46.15;8.95;"TI"
"Alpthal";47.06954;8.71602;"SZ"
"Alp Schmorras";46.55;9.51667;"GR"
"Alpnach";46.94227;8.2718;"OW"
"Alp Laret";46.80356;10.22198;"GR"
"Alpiglen";46.72966;7.82394;"BE"
"Alpiglen";46.60031;8.0037;"BE"
"Al Piano";46.41667;8.6;"TI"
"Alp Grüm";46.37464;10.03133;"GR"
"Alpe Ritóm";46.55;8.68333;"TI"
"Alpe Pulgabio";46.40532;9.05056;"TI"
"Alpe di Trescolmen";46.4;9.16667;"GR"
"Alpe di Scieru";46.45;9.03333;"TI"
"Alpe di Quarnajo";46.48333;9.01667;"TI"
"Alpe di Naccio";46.15;8.68333;"TI"
"Alpe di Crastera";46.34993;9.24892;"GR"
"Alpe di Cortas";46.4;9.21667;"GR"
"Alpe di Cava";46.36129;9.03611;"TI"
"Alpe di Boggio";46.35;9.18333;"GR"
"Alpe della Costa";46.36667;8.83333;"TI"
"Alpe Braita";46.29261;10.04483;"GR"
"Allschwil";47.55074;7.53599;"BL"
"Allmendingen";46.91472;7.52439;"BE"
"Thun-Allmendingen";46.74253;7.59472;"BE"
"Alle";47.42542;7.13018;"JU"
"Allaman";46.47008;6.3964;"VD"
"All\'Acqua";46.48653;8.47515;"TI"
"Alchenstorf";47.12493;7.63614;"BE"
"Albligen";46.85229;7.31814;"BE"
"Albinen";46.34071;7.63318;"VS"
"Albeuve";46.51727;7.0567;"FR"
"Alberswil";47.14998;8.00313;"LU"
"Airolo";46.52855;8.61189;"TI"
"Aigle";46.3181;6.96457;"VD"
"Agra";45.96792;8.91406;"TI"
"Agno";45.99863;8.9003;"TI"
"Agiez";46.72103;6.50751;"VD"
"Les Agettes";46.20835;7.37672;"VS"
"Agarn";46.29749;7.66322;"VS"
"Affoltern am Albis";47.27743;8.45128;"ZH"
"Affoltern im Emmental";47.06496;7.73395;"BE"
"Affeltrangen";47.52581;9.03307;"TG"
"Aettenschwil";47.18356;8.37185;"AG"
"Aeschlenberg";46.78663;7.2612;"FR"
"Aeschlen ob Gunten";46.71998;7.70056;"BE"
"Aeschi b. Spiez";46.65848;7.6965;"BE"
"Äscher";47.28328;9.41425;"AI"
"Aeschau";46.90955;7.76181;"BE"
"Aesch";47.47104;7.5973;"BL"
"Aesch";47.25637;8.2409;"LU"
"Aesch";46.86541;8.81902;"UR"
"Aelggi Alp";46.79686;8.2375;"OW"
"Aelgäu";46.77481;7.96724;"BE"
"Aedermannsdorf";47.30374;7.61052;"SO"
"Aeckenmatt";46.85832;7.36422;"BE"
"Aecherli";46.83333;8.18333;"OW"
"Adliswil";47.30997;8.52462;"ZH"
"Adligenswil";47.06521;8.36124;"LU"
"Adelboden";46.49142;7.56031;"BE"
"Acquarossa";46.45473;8.94261;"TI"
"Acquacalda";46.53755;8.83317;"TI"
"Aclas Dafora";46.69537;9.63999;"GR"
"Acla";46.63594;8.84567;"GR"
"Ackersand";46.23893;7.87471;"VS"
"Achenberg";47.58518;8.27558;"AG"
"Abtwil";47.42373;9.32113;"SG"
"Aathal";47.33508;8.77001;"ZH"
"Aarwangen";47.23845;7.76854;"BE"
"Aarburg";47.32067;7.89986;"AG"
"Aarberg";47.04439;7.27578;"BE"
"Aarau";47.39254;8.04422;"AG"
"Aadorf";47.49204;8.90099;"TG"
"Camedo";46.15454;8.61041;"TI"
"Riehen";47.57884;7.64683;"BS"
"Chêne-Bougeries";46.19843;6.18642;"GE"
"Meinier";46.24706;6.23423;"GE"
"Puplinge";46.21043;6.23114;"GE"
"Thônex";46.18815;6.19904;"GE"
"Büchel";47.28319;9.54394;"SG"
"Itingen";47.46651;7.78502;"BL"
"Lampenberg";47.42559;7.75884;"BL"
"Arboldswil";47.41438;7.71755;"BL"
"Ecublens";46.52899;6.56261;"VD"
"Montpreveyres";46.58264;6.74114;"VD"
"Scheller";47.29034;8.48728;"ZH"
"Ried";47.28687;8.48082;"ZH"
"Götschihof";47.28671;8.48395;"ZH"
"Müliberg";47.2818;8.48029;"ZH"
"Chloster (Aeugstertal)";47.28383;8.48725;"ZH"
"Breiten (Aeugstertal)";47.28386;8.49239;"ZH"
"Obertal";47.28023;8.50036;"ZH"
"Sunnenberg";47.27761;8.47674;"ZH"
"Seehof";47.27681;8.4993;"ZH"
"Habersaat";47.27801;8.50398;"ZH"
"Schürmatt";47.2739;8.47434;"ZH"
"Seehalde";47.26639;8.4959;"ZH"
"Wängi";47.26354;8.47637;"ZH"
"Weid";47.26273;8.49721;"ZH"
"Sunnmatt";47.29379;8.42154;"ZH"
"Lochhof";47.29237;8.42472;"ZH"
"Sandacher";47.29086;8.42841;"ZH"
"Münchweid";47.29655;8.43115;"ZH"
"Weid (bei Fehrenbach)";47.29361;8.43499;"ZH"
"Loo";47.28812;8.44245;"ZH"
"Moosegg";47.291;8.46354;"ZH"
"Rossmättli";47.2879;8.42436;"ZH"
"Zwillikon";47.28833;8.43124;"ZH"
"Fehrenbach";47.28863;8.43854;"ZH"
"Zwillikermoos";47.28201;8.43136;"ZH"
"Aespli";47.28323;8.43801;"ZH"
"Schwanden";47.27844;8.43882;"ZH"
"Wil";47.27736;8.46936;"ZH"
"Tannhof";47.27052;8.45655;"ZH"
"Untere Allmend";47.27207;8.46282;"ZH"
"Schachen";47.32419;8.47251;"ZH"
"Chäsern";47.32531;8.45131;"ZH"
"Lüttenberg";47.32841;8.45628;"ZH"
"Stocken";47.31553;8.4493;"ZH"
"Heurain";47.31829;8.45285;"ZH"
"Lätten";47.31945;8.45717;"ZH"
